sample_idx,R_um,deltaR_nm,kappa,neff,loss_dB_cm,T_on_at_nominal_laser,BER_est,ER_drop_db,contrast_drop_pct,tau_ps,Q_drop,IL_th_dB
55,2.4357828534192048,7.211853419204736,0.6489554199538986,2.3988161935528667,0.09613872669081741,2.5962516078562627,0.0,17.339535664117786,98.15478730622964,0.02157946453856696,26.037259314828706,1.9985427627225902e-05
56,2.4491990528068315,20.628052806831697,0.5979957335897134,2.3946527175979804,0.10295780843951162,0.5107127865674309,0.0,19.156705432419162,98.7856903208322,0.02174225419140138,26.135283820955237,1.7457868756069056e-05
57,2.4418694409114132,13.298440911413405,0.633648203463047,2.396525601833383,0.10717796634634512,1.226407933493834,0.0,17.87986936534332,98.37065495782001,0.021646250548400477,26.07751937984496,2.0988550429971492e-05
58,2.4158333540086727,-12.737645991327028,0.6005374865467978,2.403963749371819,0.10448857507031009,1.3359591391938976,0.0,19.064698351035577,98.75969022937836,0.022311832717879933,27.08505626799263,1.766223112476793e-05
59,2.4286360213898726,0.06502138987295097,0.601932878134099,2.3953301117755608,0.09856819414142687,3.3929008854725233,0.0,19.014279355151857,98.74520706584174,0.02139086665935186,25.923230807701927,1.6847357988887543e-05
60,2.40728725156779,-21.283748432209933,0.6437738435966168,2.4024431338327017,0.11193277606446878,0.4199140888633447,0.0,17.521950436518136,98.23068582728307,0.02224865853953427,27.121315789473677,2.2518326548650493e-05
61,2.4518068434604907,23.235843460490898,0.5961514273706937,2.4103851854153633,0.0856146193158769,0.14458505198715535,0.0,19.223620035829846,98.80425658901697,0.022073022218589308,26.333333333333332,1.4421382399055043e-05
62,2.4376490414443084,9.078041444308694,0.5488568104214673,2.3928953115471434,0.09868433266575546,7.890419787119364,0.0,20.974890904923534,99.20106598930664,0.021506160489321455,25.99299824956239,1.350863857191101e-05
63,2.4142054595624503,-14.365540437549523,0.6255107863326724,2.396146635327629,0.10235239553550701,0.4135540473060347,0.0,18.116266000861966,98.45697344601125,0.022039063144416775,26.859301719645607,1.9167988875679755e-05
64,2.4283683397236655,-0.20266027633437816,0.6141036224309219,2.3950219337721865,0.09910068217425577,2.969447346230709,0.0,18.576301040118917,98.6120625444959,0.021380550798285613,25.916979244811202,1.781247561150229e-05
65,2.4493033838809315,20.732383880931565,0.592712235599203,2.401000015402523,0.10518244024591875,0.2707056529321627,0.0,19.34856233897009,98.83816684389964,0.021859741391714378,26.20580145036259,1.7446156581138872e-05
66,2.4120687099984126,-16.50229000158699,0.6345185782619919,2.3991087350324647,0.10149499710783368,0.46353313670093216,0.0,17.46969544444326,98.20926857262512,0.02196289915958335,26.75713544369491,1.9702922889020036e-05
67,2.401066475058671,-27.50452494132865,0.5640541024243129,2.4027416652035885,0.10319943229251416,0.1956515191898083,0.0,20.403895084637572,99.08880675493094,0.021037430367806323,25.708177044261063,1.4860248135950765e-05
68,2.428103339579621,-0.467660420378919,0.652268762755334,2.4049676171727907,0.09346697503699658,3.572638793997666,0.0,17.22305797404595,98.1046291259083,0.021553773222193186,26.021755438859714,1.9630288745597866e-05
69,2.388016029175316,-40.55497082468408,0.580696900635748,2.400461334819905,0.11046222102520592,0.11405062471202065,0.0,19.787857837369945,98.9499397556166,0.02076981192893797,25.544136034008503,1.6982357384053372e-05
70,2.4360322984246987,7.461298424698683,0.594864793473508,2.4048961839228,0.09914510703085821,0.7154373124837353,0.0,19.27036105039578,98.8170567922588,0.021693602421241288,26.10602650662666,1.650370900380172e-05
71,2.420920604246113,-7.650395753886762,0.5913187427157734,2.396213467206583,0.1091391292913748,0.8149878895588112,0.0,18.088475096607933,98.44706781713283,0.021827689373245012,26.527072106748786,1.7788450831340738e-05
72,2.4057367158410967,-22.834284158903053,0.6107230122546246,2.3948044541236926,0.10181561930363901,0.1968349693843378,0.0,18.6975770198208,98.65028430511092,0.020980172887785396,25.67316829207302,1.787847222352589e-05
73,2.4079909389595446,-20.58006104045498,0.5967365334847308,2.3881343025179174,0.1031332704676181,0.15244001613963784,0.0,19.20237104318374,98.79839176595634,0.020902591107835877,25.625656414103524,1.710324303303662e-05
74,2.410290939998039,-18.28006000196122,0.623486922511953,2.394178944368815,0.11009498980425453,0.25969232677516363,0.0,18.24092088999916,98.50063312809479,0.02104848185666771,25.714928732183047,2.041442924444879e-05
75,2.4265838197734797,-1.9871802265199978,0.5910506156895611,2.3977755853709195,0.09466020745935014,3.768836424426184,0.0,19.40915657178415,98.8542645708647,0.021398295619913826,25.927731932983246,1.5447257321916077e-05
76,2.4171728947929165,-11.398105207083468,0.6109308305500195,2.404811406777056,0.0961426125036966,2.1654626075863503,0.0,18.690154160403168,98.64797543012841,0.0229407606070607,27.823260811173824,1.697714930587769e-05
77,2.4271201770181867,-1.450822981813207,0.6335180538201746,2.4019292250545208,0.09737482765837782,7.721938495696085,0.0,17.884537524325705,98.37240537272773,0.021482167082997022,25.978494623655916,1.8943572367707678e-05
78,2.4220709628948254,-6.500037105174654,0.6072065642054478,2.400266124192181,0.09225074007538366,2.312776863864502,0.0,18.824078285434364,98.68903175692918,0.023014962226650303,27.909482758620737,1.6073161177805193e-05
79,2.3984527702683414,-30.11822973165863,0.5931992456205433,2.400771917547912,0.1035220566471966,0.17182079420828764,0.0,19.330875773028907,98.83342565126752,0.020957291742757338,25.6591647911978,1.6848603258223643e-05
80,2.3874388658048424,-41.13213419515722,0.6532881948758781,2.401377090871177,0.1003272001513242,0.1547908511638784,0.0,17.187208744433292,98.08891886444306,0.020775912114994924,25.547886971742933,2.0803811236702784e-05
81,2.453715330660384,25.144330660383837,0.6280067833018034,2.3969532708631567,0.09737186317389072,0.30510525067564015,0.0,18.08013154874646,98.44408149821972,0.02186433064093109,26.20855213803451,1.8724109302955598e-05
82,2.440243060897928,11.672060897928402,0.6101434748139859,2.402321017382564,0.0946798096305776,0.6122225914094909,0.0,18.718442772046213,98.65675348403174,0.021721872031608476,26.123030757689424,1.6823535685526297e-05
83,2.449634539268469,21.063539268469146,0.6022278917477693,2.3980802101221217,0.10334981546705298,0.3490609975892244,0.0,19.003563364811548,98.74210710665314,0.021812208445304567,26.177294323580895,1.783925139791948e-05
84,2.3982035517992526,-30.367448200747123,0.5644394646441417,2.399014483772799,0.1042544502821957,0.1393138961500216,0.0,20.38951836497151,99.08578537723447,0.020922177148618378,25.637659414853715,1.5019094572018866e-05
85,2.4757773251080737,47.20632510807395,0.5479920317395939,2.4005972422394724,0.0978522454198214,0.08969184523465688,0.0,21.00766352846684,99.20707219507561,0.020541903736644645,25.403600900225058,1.355303915878386e-05
86,2.4593575374829837,30.786537482984045,0.6218356651552479,2.4013178641974617,0.10648504201866604,0.1711463843236402,0.0,18.29979888924961,98.520823116491,0.022045362842789677,26.316829207301826,2.001090660168433e-05
87,2.4457816329044015,17.210632904401542,0.6673160647879327,2.3972263330688777,0.09671845989269133,0.7166925211294045,0.0,16.695801918070693,97.85997026290715,0.021728110453159505,26.126781695423855,2.174159631287826e-05
88,2.406634147440113,-21.936852559886844,0.6153258875326046,2.4022541362563645,0.10168438598853358,0.3500797699104868,0.0,18.53248795903837,98.59798970042385,0.022327126954712798,27.226479915433416,1.820484799343435e-05
89,2.420481295504834,-8.089704495165597,0.6330155762979598,2.3950441468206125,0.10007941886256422,0.7500655968116712,0.0,15.370236798760503,97.09613568284962,0.022202651876859787,27.00104547830627,1.9376703627509975e-05
90,2.4358764020364223,7.305402036422444,0.5485373418258335,2.4128725562548876,0.10552726551973438,0.25154425935491975,0.0,20.98691359733958,99.20327464153962,0.0218347176024994,26.19079769942486,1.441475424434148e-05
91,2.43102505059067,2.4540505906699877,0.6162382042017024,2.400560727762152,0.09825282924198775,5.2075281619629905,0.0,18.49985281114147,98.58741458156794,0.02152644121670575,26.005251312828207,1.7835713079314666e-05
92,2.42934436831796,0.7733683179603541,0.5995730502755613,2.4010363738510514,0.10108707988913584,7.161193583980189,0.0,19.099591225277493,98.7696154260944,0.021505332907554315,25.992498124531135,1.711391553594858e-05
93,2.465690297449268,37.119297449268146,0.5822085730819605,2.4031272706404248,0.09481024862419614,0.11419099145056266,0.0,19.73065075794246,98.9360164237372,0.020428421139973056,25.333333333333332,1.515281338171084e-05
94,2.4256648269610643,-2.9061730389352936,0.6350052683661173,2.393995384765804,0.09674439106256427,1.4141040285334974,0.0,17.83183723462772,98.35253469783216,0.022383676005456186,27.174894957983227,1.8924082152305677e-05
95,2.4473145045041655,18.743504504165728,0.6381703117679886,2.394818589157039,0.10682958790022037,0.7263736906060048,0.0,17.71981725184555,98.30948793425922,0.02171189242017104,26.117029257314325,2.135695288738637e-05
96,2.4355853407113526,7.01434071135274,0.631188347277695,2.4013362919564427,0.09412741307911848,1.5589510079740778,0.0,17.967171670644138,98.40308120291617,0.021621349290172037,26.062515628907228,1.820172483467522e-05
97,2.4055763555370095,-22.994644462990305,0.6152045407676915,2.399373006936218,0.10349582211008455,0.2597349514896304,0.0,18.536835499468484,98.5993924920455,0.021057488919203293,25.720430107526884,1.851174445149676e-05
98,2.4414324273728893,12.86142737288933,0.5859333762096871,2.3918889162949233,0.09855334122423866,3.361324283347058,0.0,19.595915946116854,98.9024902037683,0.021554601735482452,26.022255563890972,1.5836635205327633e-05
99,2.4153561324618398,-13.214867538160213,0.5959004332963361,2.3957464079523003,0.09213332104110611,0.39619834864530246,0.0,18.787763442376903,98.67802374125822,0.021836544606895086,26.604231166150704,1.527234131860501e-05
100,2.4080666186257065,-20.504381374293494,0.6109721781682289,2.4063599281857084,0.0953749319075119,0.6083308450817572,0.0,14.950423696888617,96.8014169586975,0.02251923589656214,27.39771822764653,1.678101133597059e-05
101,2.3893968283694753,-39.17417163052471,0.6376601820009163,2.4006856638952003,0.0953686902547128,0.14956872110047262,0.0,17.737932450869998,98.31652467626209,0.02079788020114918,25.561390347586897,1.8575910149827877e-05
102,2.454998207689663,26.427207689663064,0.5667872055352445,2.392148210371394,0.10634789379083838,0.32295688339095324,0.0,20.302029777672136,99.06718177569431,0.021799708373862442,26.16979244811203,1.584218234235614e-05
103,2.4168711524702005,-11.699847529799206,0.596226404840883,2.403383378339675,0.0981971770864439,1.4408603941298712,0.0,19.220936947940867,98.80351762592915,0.022414314523875472,27.204204993429677,1.6309921050580063e-05
104,2.3886262536355067,-39.94474636449301,0.6256291500619952,2.40890104185812,0.10324132791465344,0.1814866490851107,0.0,18.164672279189894,98.4740764625759,0.020927075091924957,25.64066016504126,1.9138890886400216e-05
105,2.4365008814871887,7.9298814871887835,0.618533150606989,2.4010468839474597,0.10276601742519818,1.3424732436847078,0.0,18.41774396535151,98.56045381319225,0.021632553082900026,26.069267316829208,1.8874540468960706e-05
106,2.434694850353567,6.123850353567432,0.5512046728751973,2.4060249803223255,0.1010032958350561,0.6240320837831024,0.0,20.88609114801441,99.18456211420748,0.021690277794910076,26.104026006501623,1.3951209988011106e-05
107,2.4509002910225366,22.329291022536705,0.6175773381739443,2.407005863489898,0.10475764985319845,0.18847682004726599,0.0,18.451900153407244,98.57173108370235,0.02199762840097977,26.28832208052013,1.9278044847773455e-05
108,2.4374279630525844,8.85696305258439,0.6184056197182187,2.4024108856416486,0.09001073283735302,0.9150053691007514,0.0,18.422373905982806,98.56198767148226,0.02167365848488327,26.094023505876468,1.652945206595254e-05
109,2.42504268906477,-3.5283109352295683,0.6535989067436725,2.39599381289234,0.09995415930752266,1.9135535823645866,0.0,17.176306899529358,98.08411556104218,0.022841517565696485,27.714668094218375,2.107937817961557e-05
110,2.4012343528501394,-27.3366471498603,0.572664101555098,2.3985203157369943,0.09593312249213594,0.1618049060897566,0.0,20.08412769058909,99.0191847021721,0.020966687845156064,25.664916229057265,1.433310658064951e-05
111,2.4031790088281784,-25.39199117182161,0.6418877528159862,2.399887701259571,0.0919145321107961,0.25639414393666143,0.0,17.588587602055377,98.25762656989848,0.021024336064868965,25.700175043760943,1.8318684671848395e-05
112,2.415558825161165,-13.012174838834806,0.5895067592992133,2.3937462776919856,0.1004789268559032,0.3264387870004967,0.0,19.465359098288335,98.86899613208125,0.022134743778151247,26.987951807228924,1.621686512860027e-05
113,2.4273849990267924,-1.1860009732075678,0.5832338396592548,2.4040552154080768,0.09437059991880395,5.493634377433063,0.0,19.694812857240983,98.92720012491284,0.021524785288845622,26.004251062765693,1.490659436896966e-05
114,2.4693536229533835,40.782622953383594,0.6123607697843685,2.390693813029027,0.09551987230429385,0.1709920217596013,0.0,18.638807933760088,98.6318957040243,0.022028608024160463,26.306826706676667,1.7333445722617406e-05
115,2.438026862329177,9.455862329177279,0.5939837212933033,2.4055204383591926,0.1115034009019005,0.5092475131103642,0.0,19.302289442556727,98.8257216450965,0.021740173941282602,26.134033508377094,1.8507717696472064e-05
116,2.445233734782375,16.662734782375285,0.6098082623306338,2.400353532644857,0.10497061886074743,0.4376294432841935,0.0,18.73041534571221,98.66045142895231,0.021775135351784065,26.155038759689923,1.866433683157846e-05
117,2.4550472887615507,26.47628876155086,0.6222352537681891,2.4002632791474414,0.09827526214440198,0.22072187858821524,0.0,18.28558386123924,98.51597364439387,0.021948691585050976,26.25906476619155,1.8466013635697625e-05
118,2.425016372593929,-3.5546274060711287,0.5905013399807898,2.408727100282135,0.09359845055193777,2.836789388058571,0.0,19.42916784845734,98.85953170827389,0.021566202593494926,26.029257314328582,1.5228988949501055e-05
119,2.4138752419563327,-14.695758043666912,0.6621941871586648,2.398929016073492,0.1006182338913453,0.6045145444123776,0.0,15.519129537802215,97.19400400890372,0.02199843439524444,26.78224759927332,2.1867418813324837e-05
120,2.4166103443873914,-11.960655612608534,0.5930149260927557,2.3960586937675568,0.1072102831861614,0.4609639403647244,0.0,17.33930408111504,98.1546889095639,0.021791840776098817,26.53252764206733,1.7567406413129485e-05
121,2.430774671653592,2.2036716535918837,0.5866623601597649,2.3948836193849283,0.09500199138385432,5.407324903747728,0.0,19.569278758386655,98.89573800830664,0.021420590240398885,25.94123530882721,1.5246051678768091e-05
122,2.4596847649236167,31.113764923616955,0.5697583968434126,2.38970806044515,0.08989107964623032,0.27049215660516746,0.0,20.191764449400182,99.04319473803497,0.02183847025727341,26.193048262065517,1.3587831807119546e-05
123,2.4622697060006313,33.69870600063147,0.5902646923825879,2.4036774542045793,0.09191986947676369,0.12625639220275292,0.0,19.386235704904806,98.84820170977743,0.020428421139973056,25.333333333333332,1.535162742741171e-05
124,2.4351973746903757,6.626374690375939,0.6075899140812381,2.4048400358855737,0.10166077690858838,0.8519749564523936,0.0,18.810196148154553,98.68483456830874,0.02167781271526041,26.09652413103276,1.7837018166412584e-05
125,2.42925314644389,0.6821464438903426,0.5969954239127451,2.402325991383448,0.10722809777269915,5.265398840960535,0.0,19.192929211818537,98.79577655335044,0.021526855208622946,26.005501375343837,1.795873588557917e-05
126,2.4261126493984757,-2.4583506015239283,0.6133849610142696,2.3923752479737534,0.09911522685690434,1.080673590777862,0.0,18.435619568132992,98.5663668218395,0.022020440290065488,26.747090768037207,1.7745825744064197e-05
127,2.429487938769755,0.9169387697552687,0.5793351761853639,2.401265774490524,0.09140572369349942,6.785487262127632,0.0,19.83801614258403,98.96199753288337,0.021511954007548212,25.9964991247812,1.4214505840229587e-05
128,2.447003190183855,18.432190183855138,0.6282264079464982,2.398274396725649,0.09320839098590397,0.4861060896125919,0.0,18.072322919477447,98.44128143505718,0.021768890182668952,26.15128782195549,1.7890536109137897e-05
129,2.4388435829066974,10.272582906697487,0.556241027849755,2.3997578042718692,0.0936693155406047,0.9077748126658914,0.0,20.696430875137782,99.14816219086481,0.02165081733360299,26.08027006751688,1.3246481738434911e-05
130,2.4618773085266343,33.306308526634666,0.5843861273973704,2.4090747854751937,0.10472480015378037,0.11064128659592062,0.0,19.652533730983635,98.91670527872805,0.020455450729192776,25.35008752188047,1.685895194291117e-05
131,2.449861218010488,21.29021801048857,0.5951466342922371,2.3901464865949813,0.0953336909240147,0.8548453478435465,0.0,19.260128189490466,98.8142662513216,0.02167241229339698,26.093273318329583,1.5978170914619983e-05
132,2.458039346250966,29.46834625096608,0.6383157071537335,2.403086906749946,0.10486318024798014,0.17947841828367264,0.0,17.714678535464632,98.30748648044295,0.02205416167231325,26.322080520130033,2.1068171630906826e-05
133,2.451805264383156,23.234264383156145,0.5655202586155383,2.396560264150622,0.09938484801363565,0.28528349142948145,0.0,20.34926432644349,99.07727228053214,0.021823461572877137,26.184046011502875,1.4705610808272165e-05
134,2.4423785997992784,13.807599799278554,0.5849666009282988,2.407990526437413,0.10065449974788232,0.25869368368168216,0.0,19.631311829915038,98.9113987792192,0.02186266176730201,26.20755188797199,1.6114759243334586e-05
135,2.476759835363153,48.1888353631529,0.5644297677980583,2.405572169406251,0.11176620984697834,0.09663442108138551,0.0,20.38978984292769,99.08584252310455,0.020643131130775306,25.466116529132286,1.6627979833828198e-05
136,2.386406285454475,-42.16471454552473,0.583242813357403,2.4083726531834855,0.08923860824100059,0.13710960990923443,0.0,19.69453334775214,98.92713107789365,0.020878936879065557,25.61115278819705,1.3858514389498012e-05
137,2.435180508913909,6.60950891390914,0.6454613370233586,2.3965362463308586,0.10171945882598883,4.9563470405122,0.0,17.46252285907342,98.20630864870148,0.0215280972082597,26.00625156289072,2.084300700583982e-05
138,2.417830647092217,-10.740352907782796,0.5783071108634301,2.395071699291503,0.10142626227835155,0.4461757370376236,0.0,17.387860701165334,98.17520564036775,0.021768078090306266,26.501027221366257,1.562888888228384e-05
139,2.450505277857404,21.934277857403885,0.6578742086363727,2.4033036899511635,0.0927818409204993,0.2758721965998631,0.0,17.02632953234919,98.0167975660368,0.02192319913073591,26.243810952738183,2.011671633883375e-05
140,2.434612020248292,6.041020248292286,0.6079629420194681,2.401141589721613,0.09401056610946473,1.85925626601526,0.0,18.796852641520807,98.68078756652403,0.021600609189023675,26.05001250312578,1.6516285784395056e-05
141,2.4481569206180995,19.585920618099678,0.6011175078374208,2.4033160683336754,0.10698657606251159,0.2564419531979173,0.0,19.04368856472842,98.75367546801134,0.02188144026797597,26.218804701175294,1.8370768532208822e-05
142,2.4203454734758276,-8.225526524172036,0.6150138069878782,2.403618532739671,0.10692520046489251,3.5097340934341537,0.0,18.54362478830045,98.6015803393263,0.02139210472987608,25.92398099524881,1.9227430805177922e-05
143,2.3778553688019195,-50.71563119808027,0.570931808027995,2.4075217983163966,0.1019283792947239,0.10353082886093787,0.0,20.14820738121817,99.03355028600836,0.020714950560670884,25.5103775943986,1.496960055476703e-05
144,2.4385503573860765,9.979357386076602,0.5620027970967058,2.3973486714104935,0.10424846857605907,1.6063618219607894,0.0,20.480409211745034,99.10471959576105,0.021602268030876077,26.051012753188296,1.5111821469034053e-05
145,2.4300787517829696,1.507751782969988,0.5857368907769925,2.403756932864704,0.08854705698315804,2.77734441266813,0.0,19.60319829212497,98.90432899039922,0.021567031345636017,26.02975743935984,1.4150828527445619e-05
146,2.4349393572682803,6.36835726828063,0.5875728028602878,2.397259908399196,0.10729194118670671,4.507452617029552,0.0,19.53591398645222,98.88722181952497,0.021536792208894682,26.01150287571893,1.731406861796779e-05
147,2.43515433550857,6.583335508570215,0.5725431846700438,2.4043777120742185,0.10196757064966921,0.8146339857469478,0.0,20.08854759914015,99.02018239127044,0.02166867393390472,26.091022755688922,1.5441946281078605e-05
148,2.4601667311108297,31.595731110829885,0.6115799394399303,2.405619411127599,0.10492845570118699,0.13834201973461302,0.0,18.61486257447414,98.62433165959436,0.022073022218589308,26.333333333333332,1.9136145206422635e-05
149,2.44784098101544,19.26998101543996,0.6129378051307183,2.39815357931915,0.10959608107637822,0.42713210429023507,0.0,18.617998175385154,98.6253245320042,0.021781797852761065,26.159039759939983,1.9761559658886518e-05
150,2.4612520409178065,32.68104091780684,0.5672278020375314,2.4019962871230884,0.10425033014645896,0.1242636280748744,0.0,20.281472838846753,99.06275589801604,0.022073022218589308,26.333333333333332,1.5613706234726347e-05
151,2.4423048526671867,13.733852667187067,0.5787962435136476,2.4032464015033668,0.09762616542193243,0.3871291009814825,0.0,19.8578174124752,98.96671943989594,0.021775551728238647,26.15528882220555,1.5227134300680059e-05
152,2.425142161505502,-3.428838494497959,0.6887090254166736,2.406185940098057,0.10187535181279422,4.843306074702337,0.0,15.950017931573798,97.45903778584476,0.021523129424679315,26.003250812703175,2.474346338255306e-05
153,2.425991548740696,-2.579451259303949,0.5869973880795704,2.3945351422759713,0.09419194213398573,1.4564240657569298,0.0,19.55707412961446,98.89263042513305,0.022435468207695472,27.227774855339323,1.5107599445956448e-05
154,2.4340751956340574,5.504195634057499,0.6093865205263526,2.3972277230769117,0.09394685204636175,5.70075872279427,0.0,18.745655602610974,98.66514393295678,0.02152064574785576,26.001750437609402,1.6599026019912988e-05
155,2.4206336295263062,-7.9373704736935915,0.6460088409701826,2.4004170454466376,0.10238816322029139,1.9056824336550697,0.0,17.443205982937968,98.19831276443207,0.022824513158509176,27.693233484889024,2.0901067485498643e-05
156,2.4267807917894157,-1.7902082105840347,0.5732298003418729,2.398569323918825,0.10691974104060456,5.019637227904239,0.0,20.063099289809085,99.01442410965574,0.021416047802159128,25.93848462115529,1.61834839115195e-05
157,2.4185241560485005,-10.046843951499351,0.5689326535429758,2.3936414953332146,0.09667311259719526,0.3960686525268316,0.0,18.543714016907025,98.60160907046638,0.021726261097014563,26.45857912285205,1.431785382644455e-05
158,2.4333077309486977,4.736730948697664,0.6036862137701177,2.408999399175527,0.10386025428395403,0.6107899883487559,0.0,18.950915106354497,98.72676523185369,0.02171896107474449,26.121280320080018,1.791617674436583e-05
159,2.4367103535016783,8.1393535016783,0.5977609293002695,2.4038771517971425,0.10727409581909915,0.7604987332844182,0.0,19.165214212733197,98.78806709044736,0.021687368955865625,26.10227556889222,1.8079278392328207e-05
160,2.435267644258758,6.696644258757979,0.5887411377916738,2.3941301047199275,0.10518236659114968,9.005319259744029,0.0,19.493279426741033,98.87624391260026,0.02148630292178359,25.980995248812203,1.7059524280783223e-05
161,2.414974733798343,-13.596266201656821,0.5001513423315264,2.400983186539362,0.09795201142001596,0.4796856658379172,0.0,18.24737104998063,98.50285834124637,0.02167352351754587,26.352206069880157,1.0678598878839327e-05
162,2.4465292925503066,17.9582925503066,0.5624362517124512,2.402689007600218,0.0905684986397029,0.2595774292497146,0.0,20.464360300853546,99.1014050575818,0.021840555204811426,26.19429857464366,1.3196318263203339e-05
163,2.405739151680082,-22.831848319917864,0.6298724266179953,2.391424810503388,0.10596062479860179,0.18201593165418845,0.0,18.013815546612044,98.42014057520684,0.020920952752361166,25.636909227306827,2.0130315745566376e-05
164,2.437897923588688,9.326923588688578,0.6144909494496577,2.400630681531228,0.10126962692388408,1.118279230211037,0.0,18.562393659107823,98.60761083831858,0.02164957179895921,26.079519879969993,1.83029844374219e-05
165,2.4430706426119184,14.499642611918402,0.6168182834972971,2.399366281649552,0.09804261931032036,0.6412249990436996,0.0,18.479056007521656,98.58063399517786,0.02171896107474449,26.121280320080018,1.7928537591612324e-05
166,2.45463121280698,26.060212806980267,0.5802321249016018,2.3980194205648298,0.10507307919427739,0.21911769894863795,0.0,19.804949006444282,98.9540640285424,0.021900226829899037,26.230057514378593,1.6571833489043725e-05
167,2.4380362187345814,9.465218734581539,0.6207997873082141,2.3995867036695193,0.1077296187315731,1.33846311566648,0.0,18.336757917339344,98.53335769402233,0.021633383108917516,26.069767441860463,1.9984053567571603e-05
168,2.445173453003181,16.60245300318118,0.6254826752120328,2.402697156674005,0.10127327213710123,0.37394728702697777,0.0,18.1698732027503,98.47590274908688,0.02181679270251812,26.180045011252812,1.9206967533425708e-05
169,2.4303775168250876,1.8065168250876305,0.62013545837021,2.401255530947067,0.09808345316453632,5.117017517103525,0.0,18.36053030870685,98.5413638618757,0.02152768320439992,26.006001500375092,1.808805793036664e-05
170,2.434965013953375,6.39401395337496,0.5988832892845868,2.399580719919463,0.0929738025364747,2.4122508462226353,0.0,19.12463289856047,98.77668948104706,0.021578635547574054,26.03675918979745,1.573146407189611e-05
171,2.424442462470188,-4.128537529811957,0.601638932794572,2.3970621941922245,0.10124928468416204,1.877676522568501,0.0,19.02488595537769,98.74826785723332,0.022759404999676852,27.60943748333781,1.7254612444483275e-05
172,2.4047917658347724,-23.77923416522747,0.5999961288889993,2.400379056684547,0.09940619260867091,0.24807834221411368,0.0,19.084301004836338,98.765275972502,0.021061174181934705,25.72268067016754,1.6688654046883845e-05
173,2.4469319958527813,18.36099585278155,0.6272428856150123,2.3969494911244285,0.1037246877114175,0.5642532965699023,0.0,18.10725472266525,98.4537684600768,0.021743502389243014,26.136034008502126,1.982848889141475e-05
174,2.453992179012545,25.421179012545526,0.5657724182156804,2.4009488848440856,0.09658042318408024,0.1785671705315535,0.0,20.33984319784738,99.07526843920382,0.02194242157534599,26.255313828457115,1.4318868674033473e-05
175,2.45319150024063,24.6205002406305,0.574456345834189,2.4013231025533686,0.09922473657051352,0.18972103418050199,0.0,20.0178287037572,99.0040967958911,0.021934898746016552,26.250812703175793,1.5261664553536727e-05
176,2.414057175874191,-14.513824125808739,0.6402972227240411,2.403755074173903,0.10140702814580493,1.0724811724092231,0.0,17.243475450785898,98.11351891560103,0.022038718170710406,26.775504919730693,2.0171197363375074e-05
177,2.4124791869556765,-16.091813044323334,0.6028398127108302,2.3937692200587235,0.1009272415283634,0.27001153744201156,0.0,18.981495195678665,98.73569900294531,0.02293181222090116,27.995103373231778,1.7200571540683932e-05
178,2.4260754005748186,-2.495599425181372,0.5850577095018221,2.406057351434715,0.0989134723948655,4.452846163922804,0.0,19.627984115684,98.91056433573839,0.021537206300333466,26.011752938234558,1.5736355082344045e-05
179,2.4102888861845524,-18.28211381544738,0.5529673522814641,2.4043402238652636,0.10639686960981393,0.4994979432280828,0.0,15.571436677790578,97.22759717811601,0.022404274380988246,27.255476378991816,1.4660734730441952e-05
180,2.3919729111927355,-36.598088807264524,0.5975850603845625,2.400350615723891,0.09663887357532062,0.1347250501932651,0.0,19.17167117083771,98.78986761657583,0.02083696323875358,25.585396349087272,1.5976131368025586e-05
181,2.4110965900888197,-17.474409911180025,0.587053678432501,2.4016122203267485,0.09278573657186219,0.4541263061860626,0.0,17.38538224582416,98.17416395960217,0.02178190614307765,26.51966075558982,1.4794187112479002e-05
182,2.419906530531499,-8.664469468501041,0.5902734499867583,2.398953542223495,0.1063227871814843,1.0822342769681357,0.0,19.403730158193582,98.85283210503107,0.022028531225934376,26.75200413757432,1.7246354879444923e-05
183,2.424663283021968,-3.9077169780317575,0.5995640308337098,2.3984363803905304,0.1091160392605841,2.7305902948934753,0.0,19.099844749661983,98.76968724910857,0.02137642515051028,25.914478619654915,1.843692138359033e-05
184,2.420247470977252,-8.32352902274767,0.53340543705177,2.4013190712848873,0.09788931982592494,1.5768182384140415,0.0,21.56469589036625,99.3025221647582,0.022556703554864128,27.36248348745049,1.2430610379668795e-05
185,2.450381673246933,21.810673246933344,0.601346105646362,2.406018767354165,0.10532060583425654,0.19015637728747697,0.0,19.035440064773393,98.75130609029931,0.02197043455335957,26.27206801700425,1.8118369786565414e-05
186,2.428208977418518,-0.36202258148188693,0.5268839849468092,2.4101317473949173,0.10019074295623223,0.8324455389061295,0.0,21.816677494295433,99.34183883873672,0.021648326300143208,26.07876969242311,1.2399653452770033e-05
187,2.4298121955899736,1.241195589973655,0.5647597664791422,2.4003516226080546,0.10291410771278378,8.235864248722415,0.0,20.377571597364636,99.08326705242942,0.021501608986654916,25.990247561890474,1.5042076011931547e-05
188,2.420714889999349,-7.856110000650608,0.5587772339095081,2.4048677678391934,0.09927113196310604,5.50891404904247,0.0,20.60121466495252,99.12927997312406,0.02142100321321495,25.941485371342836,1.4087877954418019e-05
189,2.443271101697541,14.700101697541017,0.6314342012474327,2.4006896922447245,0.09615496509796664,0.5632854606370259,0.0,17.95842401202534,98.39986141101136,0.021746414990203727,26.137784446111528,1.8671215910416734e-05
